ship_date,carrier,carrier_service,destination_postal_code,zone,weight,dimensions
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,98036-8415,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,97338-3511,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,61842-1371,6,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,68847-6312,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,98642-5469,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,20170-4927,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,15012-3836,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,21157-6901,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,44052-1121,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,27545-9286,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,56379-1542,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,53718-5112,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,17517-9223,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,15229-1548,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,33496-6505,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,95240-1259,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,96743-8301,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,49328-9601,6,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,28539-3986,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,44057-1304,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,80004-2917,4,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,98359-9768,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,98311-4136,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,62460-0281,6,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,82609-2928,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,03064-2538,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,88352-9219,4,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,23324-3106,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,87401-7245,4,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,37620-7839,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,15101-3339,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,61610-4024,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,06708-4946,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,81122-9340,4,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,33598-6174,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,02885-2043,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,64015-2860,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,03857-1119,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,03458-2200,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,90043-4881,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,25405-6880,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,70454-3836,6,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,89431-1300,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,32738-2961,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,00765-0878,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,45255-5209,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,29803-1655,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,49009-7916,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,21740-5349,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,24441-2581,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,98663-2181,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,41094-7205,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,21921-6144,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,14075-7231,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,54751-1275,6,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,32207-3617,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,85225-3016,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,12188-1309,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,13212-3509,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,53548-2331,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,28584-0137,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,35613-2332,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,33967-2739,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,36608-9309,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,30655-4473,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,47250-1950,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,34668-2909,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,60586-7802,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,06365-8024,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,87413-6629,4,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,60415-2129,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,57325-9741,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,30016-7791,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,02150-3302,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,53546-3311,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,05403-4426,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,85390-0021,4,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,59101-5005,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,55105-3002,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,80128-5327,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,56501-2316,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,25425-5221,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,76179-8143,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,64850-2472,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,63385-3215,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,97322-6249,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,20737-1712,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,24739-9413,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,44054-2312,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,04358-5102,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,23323-3124,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,14845-2000,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,21044-5579,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,15317-1717,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,77840-4815,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,78163-3143,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,91320-7007,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,97301-1684,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,56115,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,21050-2839,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,73008-5645,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,43402-2310,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,73139-7310,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,40065-7824,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,49512-9022,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,28278-7426,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,02816-5686,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,55033-9680,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,76308-5723,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,44030-2318,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,78662-4621,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,29461-9101,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,24120-4183,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,54487-1720,6,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,78108-4351,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,95422-9013,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,78028-6022,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,72936-6633,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,80219-2031,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,22193-5985,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,96792-2843,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,11435-4663,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,40203-2823,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,97219-3422,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,95687-4646,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,97455-9721,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,83221-3038,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,87114-2130,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,77085-3807,6,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,32348-4310,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,14626-1286,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,84075-1185,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,70072-1021,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,98001-1941,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,44023-5243,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,92117-3506,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,30220-2075,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,40212-1257,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,38122-2723,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,98146-2969,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,99353-8707,4,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,27863-8493,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,87107-6503,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,44471-1273,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,50701-1140,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,27040-9208,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,34608-5517,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,23803-8855,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,92865-2514,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,43231-4819,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,85747-5637,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,73072-5751,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,21042-3905,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,80916-4736,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,32828-5520,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,56007-2926,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,50320-1653,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,43609-3036,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,15783-3205,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,91356-3074,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,37062-1408,6,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,99507-5344,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,83854-7896,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,23464-9004,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,97006-5889,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,47404-9347,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,98277-3406,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,85339-1547,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,19027-1421,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,85023-5292,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,84065-7406,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,64735-2959,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,93105-5805,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,50131-4757,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,33594-5828,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,86409-3085,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,71603-5371,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,93308-4682,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,15001-4518,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,77474-7627,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,76306-4812,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,43085-2636,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,35601-5228,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,28560-0006,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,87002-3309,4,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,84003-4340,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,32968-1926,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,91801-6725,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,64093-1751,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,80228-2326,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,98516-5418,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,78250-3966,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,89031-3589,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,92024-2317,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,75022-0943,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,31410-1551,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,95822-3844,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,78266-2946,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,34237-3748,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,26582-6369,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,19144-3835,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,94558-5424,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,17331-8131,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,27317-7828,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,56587-9341,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,12754-3313,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,23607-4129,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,95843-1917,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,87401-7525,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,59935-8524,4,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,93446-4242,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,77571-3810,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,60062-6208,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,75040-4823,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,55448-1461,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,72058-9326,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,65721-7703,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,38104-7622,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,57769-7391,4,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,95621-0969,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,95219-4622,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,17701-1663,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,59106-1310,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,22401-4547,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,45879-9537,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,46582-6900,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,56001-3206,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,39503-7874,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,48239-3543,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,74801-6641,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,85379-4706,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,87031-9570,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,37166-6349,6,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,23322-7041,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,80951-4729,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,85257-3571,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,76207-4220,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,33467-7810,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,29229-9643,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,28657-9012,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,28112-7040,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,30075-5708,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,29555-3404,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,UPSSurePost,SurePostOver1Lb,80504-6052,,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,25419-4366,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,33993-4501,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,20657-3113,8,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,98294-9405,5,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,48382-4862,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,95916-9616,4,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,30542-4908,7,1.5 lb,12×5×6 in
2025-11-01T00:00:00.000Z,USPS,GroundAdvantage,48412-9314,7,1.5 lb,12×5×6 in
