tracking,service,weight,zone,current_cost,xparcel_cost,savings,savings_pct,ship_date,delivery_date,weight_bucket
28399884366534,FedEx Ground,0.08620231087511335,2,7.9,3.89,4.01,50.759493670886066,2024-10-29 18:05:41.870503597,2024-11-01 18:05:41.870503597,0-4oz
24881368339206,FedEx Ground,0.12614719862357807,3,8.53,3.9,4.629999999999999,54.27901524032824,2024-10-29 18:09:50.503597122,2024-11-01 18:09:50.503597122,0-4oz
1Z28724122,UPS Ground,0.5732610577660361,5,10.26,4.4399999999999995,5.82,56.72514619883041,2024-10-29 18:13:59.136690647,2024-11-01 18:13:59.136690647,8oz-1lb
94521653908287012642,USPS Priority,0.24576154672963296,6,12.88,4.34,8.540000000000001,66.30434782608697,2024-10-29 18:18:07.769784172,2024-11-01 18:18:07.769784172,0-4oz
94366174295148422367,USPS Priority,0.21692249100235897,6,12.83,4.34,8.49,66.1730319563523,2024-10-29 18:22:16.402877698,2024-11-01 18:22:16.402877698,0-4oz
1Z35741219,UPS SurePost,0.05,6,9.16,4.02,5.140000000000001,56.11353711790393,2024-10-29 18:26:25.035971223,2024-11-01 18:26:25.035971223,0-4oz
1Z55809392,UPS Ground,0.05,6,10.27,4.02,6.25,60.85686465433301,2024-10-29 18:30:33.669064748,2024-11-01 18:30:33.669064748,0-4oz
1Z85844065,UPS Ground,0.9946588787342385,4,9.96,4.390000000000001,5.57,55.92369477911646,2024-10-29 18:34:42.302158273,2024-11-01 18:34:42.302158273,8oz-1lb
TBA343883384,Amazon,0.14195596711478042,3,5.57,3.9,1.6700000000000004,29.982046678635555,2024-10-29 18:38:50.935251798,2024-11-01 18:38:50.935251798,0-4oz
1Z33760973,UPS Ground,0.2773067468132368,5,9.96,4.1899999999999995,5.770000000000001,57.931726907630534,2024-10-29 18:42:59.568345323,2024-11-01 18:42:59.568345323,4-8oz
55354692276831,FedEx SmartPost,0.05,3,7.53,3.8,3.7300000000000004,49.53519256308102,2024-10-29 18:47:08.201438849,2024-11-01 18:47:08.201438849,0-4oz
17959778480059,FedEx Ground,0.34476422786833677,3,8.75,4.05,4.7,53.714285714285715,2024-10-29 18:51:16.834532374,2024-11-01 18:51:16.834532374,4-8oz
50918797405835,FedEx Ground,0.8089849340690473,3,9.12,4.3,4.819999999999999,52.85087719298246,2024-10-29 18:55:25.467625899,2024-11-01 18:55:25.467625899,8oz-1lb
99615982231339,FedEx SmartPost,0.2571697912775748,4,8.26,4.140000000000001,4.119999999999999,49.87893462469733,2024-10-29 18:59:34.100719424,2024-11-01 18:59:34.100719424,4-8oz
1Z31696585,UPS Ground,0.05,3,8.51,3.8,4.71,55.346650998824906,2024-10-29 19:03:42.733812949,2024-11-01 19:03:42.733812949,0-4oz
95286906511097,FedEx Ground,0.26148235981650136,3,8.67,4.05,4.62,53.287197231833915,2024-10-29 19:07:51.366906475,2024-11-01 19:07:51.366906475,4-8oz
94970117530930562822,USPS Priority,0.4361757246771468,4,11.64,4.35,7.290000000000001,62.628865979381445,2024-10-29 19:12:00.000000000,2024-11-01 19:12:00.000000000,4-8oz
1Z98199542,UPS SurePost,0.15647323368806412,6,9.29,4.119999999999999,5.17,55.65123789020453,2024-10-29 19:16:08.633093525,2024-11-01 19:16:08.633093525,0-4oz
12204656071190,FedEx SmartPost,0.6356737046931189,4,8.58,4.390000000000001,4.1899999999999995,48.83449883449883,2024-10-29 19:20:17.266187050,2024-11-01 19:20:17.266187050,8oz-1lb
79038517888888,FedEx SmartPost,0.3138198589284275,6,9.39,4.27,5.120000000000001,54.526091586794465,2024-10-29 19:24:25.899280575,2024-11-01 19:24:25.899280575,4-8oz
1Z51170016,UPS Ground,0.688530702488815,3,9.11,4.3,4.81,52.79912184412733,2024-10-29 19:28:34.532374100,2024-11-01 19:28:34.532374100,8oz-1lb
1Z32042788,UPS Ground,0.293055401622099,3,8.77,4.05,4.72,53.81984036488028,2024-10-29 19:32:43.165467626,2024-11-01 19:32:43.165467626,4-8oz
60081058187558,FedEx Ground,0.05,4,9.02,3.89,5.129999999999999,56.87361419068735,2024-10-29 19:36:51.798561151,2024-11-01 19:36:51.798561151,0-4oz
91146116388734,FedEx Ground,0.11118509570234839,4,9.1,3.99,5.109999999999999,56.15384615384615,2024-10-29 19:41:00.431654676,2024-11-01 19:41:00.431654676,0-4oz
17199657287838,FedEx Ground,0.06761692723890662,5,9.63,4.04,5.590000000000001,58.04776739356179,2024-10-29 19:45:09.064748201,2024-11-01 19:45:09.064748201,0-4oz
77684922222125,FedEx SmartPost,0.7184972907777906,5,9.19,4.4399999999999995,4.75,51.68661588683352,2024-10-29 19:49:17.697841726,2024-11-01 19:49:17.697841726,8oz-1lb
1Z34080420,UPS Ground,0.42863540807203426,5,10.12,4.1899999999999995,5.93,58.59683794466404,2024-10-29 19:53:26.330935251,2024-11-01 19:53:26.330935251,4-8oz
1Z92593300,UPS SurePost,0.3384726160078043,7,10.03,4.34,5.6899999999999995,56.729810568295115,2024-10-29 19:57:34.964028777,2024-11-01 19:57:34.964028777,4-8oz
1Z61142753,UPS Ground,0.1074169062790118,4,9.17,3.99,5.18,56.488549618320604,2024-10-29 20:01:43.597122302,2024-11-01 20:01:43.597122302,0-4oz
1Z15059815,UPS Ground,0.06101873796957385,3,8.52,3.8,4.72,55.39906103286385,2024-10-29 20:05:52.230215827,2024-11-01 20:05:52.230215827,0-4oz
55960657864967,FedEx Ground,0.4237312457847659,4,9.43,4.140000000000001,5.289999999999999,56.09756097560975,2024-10-29 20:10:00.863309352,2024-11-01 20:10:00.863309352,4-8oz
86117438144499,FedEx SmartPost,0.19282631660200408,2,7.14,3.89,3.2499999999999996,45.51820728291316,2024-10-29 20:14:09.496402877,2024-11-01 20:14:09.496402877,0-4oz
1Z44481151,UPS Ground,0.07677346377100026,3,8.54,3.9,4.639999999999999,54.33255269320843,2024-10-29 20:18:18.129496403,2024-11-01 20:18:18.129496403,0-4oz
41777964269597,FedEx Ground,0.2876201323165311,3,8.7,4.05,4.6499999999999995,53.44827586206896,2024-10-29 20:22:26.762589928,2024-11-01 20:22:26.762589928,4-8oz
1Z18180171,UPS SurePost,0.05,4,8.11,3.89,4.219999999999999,52.03452527743525,2024-10-29 20:26:35.395683453,2024-11-01 20:26:35.395683453,0-4oz
1Z43903782,UPS Ground,0.11843334076302173,2,7.99,3.89,4.1,51.31414267834793,2024-10-29 20:30:44.028776978,2024-11-01 20:30:44.028776978,0-4oz
84755663199177,FedEx Ground,0.18964779612704905,2,8.01,3.89,4.119999999999999,51.43570536828963,2024-10-29 20:34:52.661870503,2024-11-01 20:34:52.661870503,0-4oz
44109797967902,FedEx Express,0.05,5,41.4,4.15,37.25,89.97584541062803,2024-10-29 20:39:01.294964028,2024-11-01 20:39:01.294964028,0-4oz
87176129437331,FedEx Ground,1.2530794641691603,4,10.05,5.19,4.86,48.35820895522388,2024-10-29 20:43:09.928057554,2024-11-01 20:43:09.928057554,1-2lb
1Z83804705,UPS Ground,0.07037412278878273,5,9.71,4.04,5.670000000000001,58.393408856848616,2024-10-29 20:47:18.561151079,2024-11-01 20:47:18.561151079,0-4oz
1Z72245540,UPS SurePost,0.05,5,8.64,3.94,4.700000000000001,54.39814814814816,2024-10-29 20:51:27.194244604,2024-11-01 20:51:27.194244604,0-4oz
83945034278650,FedEx Ground,0.06827158035114547,2,7.88,3.89,3.9899999999999998,50.63451776649745,2024-10-29 20:55:35.827338129,2024-11-01 20:55:35.827338129,0-4oz
1Z27617564,UPS Ground,0.4396806747594875,3,8.91,4.05,4.86,54.545454545454554,2024-10-29 20:59:44.460431654,2024-11-01 20:59:44.460431654,4-8oz
1Z86634712,UPS Ground,0.16627950975589206,2,8.04,3.89,4.149999999999999,51.616915422885555,2024-10-29 21:03:53.093525180,2024-11-01 21:03:53.093525180,0-4oz
1Z69984357,UPS Ground,0.25000976660025825,6,10.53,4.27,6.26,59.44919278252612,2024-10-29 21:08:01.726618705,2024-11-01 21:08:01.726618705,4-8oz
1Z88703849,UPS Ground,0.05,5,9.68,3.94,5.74,59.29752066115703,2024-10-29 21:12:10.359712230,2024-11-01 21:12:10.359712230,0-4oz
1Z24243396,UPS Ground,0.05,3,8.51,3.8,4.71,55.346650998824906,2024-10-29 21:16:18.992805755,2024-11-01 21:16:18.992805755,0-4oz
88926801984907,FedEx Ground,0.1770827249381821,3,8.58,3.9,4.68,54.54545454545454,2024-10-29 21:20:27.625899280,2024-11-01 21:20:27.625899280,0-4oz
36532255263171,FedEx Ground,0.5089160944666739,7,11.35,4.59,6.76,59.55947136563877,2024-10-29 21:24:36.258992805,2024-11-01 21:24:36.258992805,8oz-1lb
1Z12018672,UPS Next Day Air,0.6494707551469671,4,42.55,4.6,37.949999999999996,89.1891891891892,2024-10-29 21:28:44.892086331,2024-11-01 21:28:44.892086331,8oz-1lb
1Z35930793,UPS SurePost,0.05,5,8.64,3.94,4.700000000000001,54.39814814814816,2024-10-29 21:32:53.525179856,2024-11-01 21:32:53.525179856,0-4oz
1Z16053802,UPS Next Day Air,0.2318929896579151,3,38.19,4.109999999999999,34.08,89.23802042419481,2024-10-29 21:37:02.158273381,2024-11-01 21:37:02.158273381,0-4oz
48475202755817,FedEx Ground,0.7333472170918631,3,9.07,4.3,4.7700000000000005,52.590959206174205,2024-10-29 21:41:10.791366906,2024-11-01 21:41:10.791366906,8oz-1lb
1Z61327869,UPS Ground,0.14729354355091448,5,9.81,4.04,5.7700000000000005,58.81753312945973,2024-10-29 21:45:19.424460431,2024-11-01 21:45:19.424460431,0-4oz
38807706733067,FedEx Ground,0.5308218494705272,5,10.14,4.4399999999999995,5.700000000000001,56.2130177514793,2024-10-29 21:49:28.057553957,2024-11-01 21:49:28.057553957,8oz-1lb
12937122232561,FedEx SmartPost,0.05,5,8.56,3.94,4.620000000000001,53.97196261682243,2024-10-29 21:53:36.690647482,2024-11-01 21:53:36.690647482,0-4oz
1Z29002046,UPS Ground,0.8218366717713822,4,9.84,4.390000000000001,5.449999999999999,55.386178861788615,2024-10-29 21:57:45.323741007,2024-11-01 21:57:45.323741007,8oz-1lb
1Z91702597,UPS Ground,0.4176011699051768,4,9.5,4.140000000000001,5.359999999999999,56.42105263157894,2024-10-29 22:01:53.956834532,2024-11-01 22:01:53.956834532,4-8oz
1Z62606981,UPS Ground,0.8507704894928402,5,10.5,4.4399999999999995,6.0600000000000005,57.714285714285715,2024-10-29 22:06:02.589928057,2024-11-01 22:06:02.589928057,8oz-1lb
24323512271050,FedEx Ground,0.33867558657557895,3,8.75,4.05,4.7,53.714285714285715,2024-10-29 22:10:11.223021582,2024-11-01 22:10:11.223021582,4-8oz
1Z72966826,UPS Ground,0.13548598221459313,3,8.61,3.9,4.709999999999999,54.70383275261324,2024-10-29 22:14:19.856115108,2024-11-01 22:14:19.856115108,0-4oz
1Z37784460,UPS Ground,0.8350641927635636,6,11.12,4.52,6.6,59.352517985611506,2024-10-29 22:18:28.489208633,2024-11-01 22:18:28.489208633,8oz-1lb
1Z90402982,UPS Ground,0.09670970708638453,3,8.56,3.9,4.66,54.4392523364486,2024-10-29 22:22:37.122302158,2024-11-01 22:22:37.122302158,0-4oz
1Z94065197,UPS SurePost,0.12111762160845671,4,8.19,3.99,4.199999999999999,51.28205128205128,2024-10-29 22:26:45.755395683,2024-11-01 22:26:45.755395683,0-4oz
84963534386271,FedEx Ground,0.3620013504930501,5,9.98,4.1899999999999995,5.790000000000001,58.01603206412827,2024-10-29 22:30:54.388489208,2024-11-01 22:30:54.388489208,4-8oz
1Z58015683,UPS SurePost,0.434854988063027,8,10.68,4.49,6.1899999999999995,57.95880149812733,2024-10-29 22:35:03.021582734,2024-11-01 22:35:03.021582734,4-8oz
77217365996102,FedEx Ground,0.7952323446017414,4,9.74,4.390000000000001,5.35,54.92813141683778,2024-10-29 22:39:11.654676259,2024-11-01 22:39:11.654676259,8oz-1lb
78759899693199,FedEx Ground,0.06874939594248211,4,9.05,3.99,5.0600000000000005,55.91160220994475,2024-10-29 22:43:20.287769784,2024-11-01 22:43:20.287769784,0-4oz
1Z30063175,UPS Ground,0.4798433564972192,6,10.79,4.27,6.52,60.42632066728453,2024-10-29 22:47:28.920863309,2024-11-01 22:47:28.920863309,4-8oz
61148204950896,FedEx Ground,0.40244913702103746,5,10.02,4.1899999999999995,5.83,58.183632734530946,2024-10-29 22:51:37.553956834,2024-11-01 22:51:37.553956834,4-8oz
1Z47032249,UPS Ground,0.05,5,9.68,3.94,5.74,59.29752066115703,2024-10-29 22:55:46.187050359,2024-11-01 22:55:46.187050359,0-4oz
44308777734706,FedEx Ground,0.14692632730208544,4,9.14,3.99,5.15,56.3457330415755,2024-10-29 22:59:54.820143885,2024-11-01 22:59:54.820143885,0-4oz
25569774463238,FedEx Ground,0.09970571244079458,3,8.5,3.9,4.6,54.11764705882353,2024-10-29 23:04:03.453237410,2024-11-01 23:04:03.453237410,0-4oz
1Z96542193,UPS Ground,0.10893314991317568,4,9.17,3.99,5.18,56.488549618320604,2024-10-29 23:08:12.086330935,2024-11-01 23:08:12.086330935,0-4oz
1Z50074973,UPS Ground,1.2214266224035915,6,11.41,5.319999999999999,6.090000000000001,53.37423312883436,2024-10-29 23:12:20.719424460,2024-11-01 23:12:20.719424460,1-2lb
1Z49860629,UPS Ground,0.30881885995194025,6,10.6,4.27,6.33,59.716981132075475,2024-10-29 23:16:29.352517985,2024-11-01 23:16:29.352517985,4-8oz
1Z68292170,UPS Ground,0.3794101470915831,2,8.24,4.04,4.2,50.970873786407765,2024-10-29 23:20:37.985611510,2024-11-01 23:20:37.985611510,4-8oz
1Z16380565,UPS Ground,1.1267319816682393,4,10.05,5.19,4.86,48.35820895522388,2024-10-29 23:24:46.618705036,2024-11-01 23:24:46.618705036,1-2lb
94394537166556738100,USPS Priority,0.14205981030986223,4,11.26,4.199999999999999,7.0600000000000005,62.699822380106575,2024-10-29 23:28:55.251798561,2024-11-01 23:28:55.251798561,0-4oz
15440385332605,FedEx Ground,0.48560440316586123,7,11.33,4.34,6.99,61.694616063548104,2024-10-29 23:33:03.884892086,2024-11-01 23:33:03.884892086,4-8oz
61521024108432,FedEx Ground,0.17102992163373362,5,9.76,4.04,5.72,58.606557377049185,2024-10-29 23:37:12.517985611,2024-11-01 23:37:12.517985611,0-4oz
1Z58958846,UPS SurePost,0.6109920321250223,4,8.63,4.390000000000001,4.24,49.130938586326764,2024-10-29 23:41:21.151079136,2024-11-01 23:41:21.151079136,8oz-1lb
1Z21538152,UPS SurePost,0.05977594201476892,1,6.55,3.73,2.82,43.05343511450381,2024-10-29 23:45:29.784172662,2024-11-01 23:45:29.784172662,0-4oz
94648804101142448488,USPS Priority,0.8851483925875163,4,12.09,4.6,7.49,61.95202646815551,2024-10-29 23:49:38.417266187,2024-11-01 23:49:38.417266187,8oz-1lb
1Z87469526,UPS Next Day Air,0.07406635952505333,2,34.84,4.09,30.750000000000004,88.26061997703789,2024-10-29 23:53:47.050359712,2024-11-01 23:53:47.050359712,0-4oz
39226535743920,FedEx SmartPost,0.11845571498750063,6,9.17,4.119999999999999,5.050000000000001,55.070883315158135,2024-10-29 23:57:55.683453237,2024-11-01 23:57:55.683453237,0-4oz
94304663092835426437,USPS Priority,0.4234125626704776,5,12.38,4.4,7.98,64.45880452342487,2024-10-30 00:02:04.316546762,2024-11-02 00:02:04.316546762,4-8oz
1Z73231030,UPS Ground,0.15014139530971107,4,9.22,3.99,5.23,56.724511930585685,2024-10-30 00:06:12.949640287,2024-11-02 00:06:12.949640287,0-4oz
1Z29876766,UPS SurePost,0.28110984332146643,4,8.35,4.140000000000001,4.209999999999999,50.419161676646695,2024-10-30 00:10:21.582733813,2024-11-02 00:10:21.582733813,4-8oz
1Z96350394,UPS Next Day Air,0.17640569814400855,6,45.78,4.34,41.44,90.51987767584097,2024-10-30 00:14:30.215827338,2024-11-02 00:14:30.215827338,0-4oz
1Z32941586,UPS SurePost,0.4068691763151863,3,7.92,4.05,3.87,48.86363636363637,2024-10-30 00:18:38.848920863,2024-11-02 00:18:38.848920863,4-8oz
94312719301374508443,USPS Priority,0.07775997132570157,3,10.44,4.109999999999999,6.33,60.63218390804598,2024-10-30 00:22:47.482014388,2024-11-02 00:22:47.482014388,0-4oz
1Z92773753,UPS Ground,0.05,7,10.85,4.09,6.76,62.30414746543779,2024-10-30 00:26:56.115107913,2024-11-02 00:26:56.115107913,0-4oz
14094849909491,FedEx Ground,0.10697222648162208,5,9.68,4.04,5.64,58.26446280991735,2024-10-30 00:31:04.748201439,2024-11-02 00:31:04.748201439,0-4oz
94585439997515432252,USPS Priority,0.19291231614814683,5,12.06,4.25,7.8100000000000005,64.75953565505804,2024-10-30 00:35:13.381294964,2024-11-02 00:35:13.381294964,0-4oz
60213182570901,FedEx Ground,0.055184081893347045,3,8.45,3.8,4.6499999999999995,55.02958579881657,2024-10-30 00:39:22.014388489,2024-11-02 00:39:22.014388489,0-4oz
1Z39796109,UPS SurePost,0.13145721958780673,2,7.15,3.89,3.2600000000000002,45.59440559440559,2024-10-30 00:43:30.647482014,2024-11-02 00:43:30.647482014,0-4oz
1Z51926567,UPS Ground,0.15323919639673683,1,7.44,3.83,3.6100000000000003,48.52150537634409,2024-10-30 00:47:39.280575539,2024-11-02 00:47:39.280575539,0-4oz
1Z49873519,UPS SurePost,0.05,3,7.59,3.8,3.79,49.93412384716733,2024-10-30 00:51:47.913669064,2024-11-02 00:51:47.913669064,0-4oz
94905094624152928727,USPS Priority,0.26262184048666853,5,12.16,4.4,7.76,63.815789473684205,2024-10-30 00:55:56.546762590,2024-11-02 00:55:56.546762590,4-8oz
89665694436774,FedEx Ground,0.6471390195116774,3,9.01,4.3,4.71,52.275249722530525,2024-10-30 01:00:05.179856115,2024-11-02 01:00:05.179856115,8oz-1lb
1Z48930109,UPS Ground,0.05,5,9.68,3.94,5.74,59.29752066115703,2024-10-30 01:04:13.812949640,2024-11-02 01:04:13.812949640,0-4oz
1Z55533837,UPS Ground,0.27324771772928463,3,8.75,4.05,4.7,53.714285714285715,2024-10-30 01:08:22.446043165,2024-11-02 01:08:22.446043165,4-8oz
1Z68322482,UPS Next Day Air,0.3278539671665916,4,41.26,4.35,36.91,89.45710130877362,2024-10-30 01:12:31.079136690,2024-11-02 01:12:31.079136690,4-8oz
1Z26333501,UPS SurePost,0.16307421904078037,8,10.36,4.34,6.02,58.108108108108105,2024-10-30 01:16:39.712230216,2024-11-02 01:16:39.712230216,0-4oz
1Z55732546,UPS Ground,0.3622914414028294,3,8.84,4.05,4.79,54.185520361990946,2024-10-30 01:20:48.345323741,2024-11-02 01:20:48.345323741,4-8oz
1Z43748068,UPS Ground,0.1586620246864955,4,9.23,3.99,5.24,56.771397616468036,2024-10-30 01:24:56.978417266,2024-11-02 01:24:56.978417266,0-4oz
48621434927904,FedEx SmartPost,0.2107395099552186,3,7.68,3.9,3.78,49.21875,2024-10-30 01:29:05.611510791,2024-11-02 01:29:05.611510791,0-4oz
51571767692845,FedEx SmartPost,0.05,2,7.01,3.79,3.2199999999999998,45.93437945791726,2024-10-30 01:33:14.244604316,2024-11-02 01:33:14.244604316,0-4oz
1Z95571472,UPS Ground,0.35302415649090335,4,9.44,4.140000000000001,5.299999999999999,56.144067796610166,2024-10-30 01:37:22.877697841,2024-11-02 01:37:22.877697841,4-8oz
1Z29306440,UPS Ground,0.3248299605605408,4,9.41,4.140000000000001,5.27,56.00425079702443,2024-10-30 01:41:31.510791367,2024-11-02 01:41:31.510791367,4-8oz
81769946157314,FedEx SmartPost,0.05,5,8.56,3.94,4.620000000000001,53.97196261682243,2024-10-30 01:45:40.143884892,2024-11-02 01:45:40.143884892,0-4oz
14494441490533,FedEx Ground,0.13777851081303039,5,9.72,4.04,5.680000000000001,58.43621399176955,2024-10-30 01:49:48.776978417,2024-11-02 01:49:48.776978417,0-4oz
94438002821157277177,USPS Priority,1.159425066021157,4,12.32,5.3999999999999995,6.920000000000001,56.168831168831176,2024-10-30 01:53:57.410071942,2024-11-02 01:53:57.410071942,1-2lb
43628784475107,FedEx Ground,0.16379937538685574,2,7.98,3.89,4.09,51.2531328320802,2024-10-30 01:58:06.043165467,2024-11-02 01:58:06.043165467,0-4oz
1Z44658838,UPS SurePost,0.20911367391507232,4,8.28,3.99,4.289999999999999,51.81159420289855,2024-10-30 02:02:14.676258993,2024-11-02 02:02:14.676258993,0-4oz
38293902583598,FedEx Ground,0.722150966745745,2,8.44,4.29,4.1499999999999995,49.17061611374407,2024-10-30 02:06:23.309352518,2024-11-02 02:06:23.309352518,8oz-1lb
94866641722355282545,USPS Priority,0.37897024984846633,4,11.57,4.35,7.220000000000001,62.4027657735523,2024-10-30 02:10:31.942446043,2024-11-02 02:10:31.942446043,4-8oz
24570304852078,FedEx Ground,0.2617324915028397,5,9.87,4.1899999999999995,5.68,57.54812563323202,2024-10-30 02:14:40.575539568,2024-11-02 02:14:40.575539568,4-8oz
1Z70863227,UPS Ground,0.4795563374090334,3,8.94,4.05,4.89,54.69798657718121,2024-10-30 02:18:49.208633093,2024-11-02 02:18:49.208633093,4-8oz
1Z82261348,UPS Ground,0.5993391485898004,5,10.29,4.4399999999999995,5.85,56.85131195335277,2024-10-30 02:22:57.841726618,2024-11-02 02:22:57.841726618,8oz-1lb
1Z86398007,UPS Next Day Air,0.1831319552677945,6,45.82,4.34,41.480000000000004,90.52815364469666,2024-10-30 02:27:06.474820144,2024-11-02 02:27:06.474820144,0-4oz
42955239212011,FedEx Ground,0.19336903412695086,5,9.79,4.04,5.749999999999999,58.73340143003064,2024-10-30 02:31:15.107913669,2024-11-02 02:31:15.107913669,0-4oz
58587001638637,FedEx Ground,0.14635299340914135,3,8.55,3.9,4.65,54.385964912280706,2024-10-30 02:35:23.741007194,2024-11-02 02:35:23.741007194,0-4oz
59138048394829,FedEx Ground,1.0207146851806461,4,9.9,5.19,4.71,47.57575757575757,2024-10-30 02:39:32.374100719,2024-11-02 02:39:32.374100719,1-2lb
1Z11100409,UPS Ground,0.3583713954263945,6,10.66,4.27,6.390000000000001,59.943714821763606,2024-10-30 02:43:41.007194244,2024-11-02 02:43:41.007194244,4-8oz
1Z19516598,UPS Ground,0.05,3,8.51,3.8,4.71,55.346650998824906,2024-10-30 02:47:49.640287769,2024-11-02 02:47:49.640287769,0-4oz
1Z99877843,UPS Ground,0.596243902869777,5,10.28,4.4399999999999995,5.84,56.809338521400775,2024-10-30 02:51:58.273381295,2024-11-02 02:51:58.273381295,8oz-1lb
1Z77814602,UPS SurePost,0.19650115706485324,1,6.67,3.83,2.84,42.578710644677656,2024-10-30 02:56:06.906474820,2024-11-02 02:56:06.906474820,0-4oz
1Z19178013,UPS SurePost,0.05,1,6.54,3.73,2.81,42.96636085626911,2024-10-30 03:00:15.539568345,2024-11-02 03:00:15.539568345,0-4oz
87264257975759,FedEx SmartPost,0.23936387150099891,5,8.77,4.04,4.7299999999999995,53.93386545039909,2024-10-30 03:04:24.172661870,2024-11-02 03:04:24.172661870,0-4oz
72468883395366,FedEx Express,0.16195497433777298,5,42.02,4.25,37.77,89.8857686815802,2024-10-30 03:08:32.805755395,2024-11-02 03:08:32.805755395,0-4oz
10335636786361,FedEx Ground,0.6305046847318853,5,10.23,4.4399999999999995,5.790000000000001,56.598240469208214,2024-10-30 03:12:41.438848921,2024-11-02 03:12:41.438848921,8oz-1lb
1Z30857298,UPS SurePost,0.06844479413266266,7,9.71,4.1899999999999995,5.520000000000001,56.84860968074151,2024-10-30 03:16:50.071942446,2024-11-02 03:16:50.071942446,0-4oz
1Z57660087,UPS Ground,0.5254121161572433,2,8.36,4.29,4.069999999999999,48.68421052631579,2024-10-30 03:20:58.705035971,2024-11-02 03:20:58.705035971,8oz-1lb
1Z27154320,UPS Ground,0.24472239787062713,3,8.72,3.9,4.82,55.27522935779816,2024-10-30 03:25:07.338129496,2024-11-02 03:25:07.338129496,0-4oz
1Z79523620,UPS Ground,0.05,6,10.27,4.02,6.25,60.85686465433301,2024-10-30 03:29:15.971223021,2024-11-02 03:29:15.971223021,0-4oz
96481715995954,FedEx Ground,1.0710123068135893,3,9.29,5.1,4.1899999999999995,45.10226049515608,2024-10-30 03:33:24.604316546,2024-11-02 03:33:24.604316546,1-2lb
1Z82584609,UPS Ground,0.21561042439532843,5,9.89,4.04,5.8500000000000005,59.150657229524775,2024-10-30 03:37:33.237410072,2024-11-02 03:37:33.237410072,0-4oz
1Z13325920,UPS Ground,0.10311782344652623,4,9.16,3.99,5.17,56.4410480349345,2024-10-30 03:41:41.870503597,2024-11-02 03:41:41.870503597,0-4oz
1Z75080899,UPS SurePost,0.19012791965322792,2,7.2,3.89,3.31,45.97222222222222,2024-10-30 03:45:50.503597122,2024-11-02 03:45:50.503597122,0-4oz
75771191574395,FedEx Ground,0.5852781594141686,3,8.96,4.3,4.660000000000001,52.008928571428584,2024-10-30 03:49:59.136690647,2024-11-02 03:49:59.136690647,8oz-1lb
33319142597145,FedEx Ground,0.10911121612713952,4,9.1,3.99,5.109999999999999,56.15384615384615,2024-10-30 03:54:07.769784172,2024-11-02 03:54:07.769784172,0-4oz
97246676243087,FedEx Ground,0.06420920862301187,6,10.21,4.119999999999999,6.090000000000002,59.647404505386895,2024-10-30 03:58:16.402877698,2024-11-02 03:58:16.402877698,0-4oz
1Z54851051,UPS Ground,0.05,5,9.68,3.94,5.74,59.29752066115703,2024-10-30 04:02:25.035971223,2024-11-02 04:02:25.035971223,0-4oz
1Z25192736,UPS Ground,0.10608648234530904,4,9.16,3.99,5.17,56.4410480349345,2024-10-30 04:06:33.669064748,2024-11-02 04:06:33.669064748,0-4oz
1Z99562505,UPS Ground,0.4543039001928155,4,9.53,4.140000000000001,5.389999999999999,56.55823714585518,2024-10-30 04:10:42.302158273,2024-11-02 04:10:42.302158273,4-8oz
1Z65704041,UPS Ground,0.19138548115816478,3,8.67,3.9,4.77,55.017301038062286,2024-10-30 04:14:50.935251798,2024-11-02 04:14:50.935251798,0-4oz
1Z91597289,UPS SurePost,0.07742983695145202,2,7.09,3.89,3.1999999999999997,45.13399153737658,2024-10-30 04:18:59.568345323,2024-11-02 04:18:59.568345323,0-4oz
36619123516825,FedEx SmartPost,0.05452311699107556,4,8.05,3.89,4.16,51.67701863354037,2024-10-30 04:23:08.201438849,2024-11-02 04:23:08.201438849,0-4oz
1Z43726291,UPS Ground,0.12136791985488912,1,7.41,3.83,3.58,48.313090418353575,2024-10-30 04:27:16.834532374,2024-11-02 04:27:16.834532374,0-4oz
48097949519959,FedEx Ground,0.843645317567342,3,9.15,4.3,4.8500000000000005,53.00546448087432,2024-10-30 04:31:25.467625899,2024-11-02 04:31:25.467625899,8oz-1lb
85251115969504,FedEx SmartPost,0.12603357592692238,4,8.13,3.99,4.140000000000001,50.92250922509225,2024-10-30 04:35:34.100719424,2024-11-02 04:35:34.100719424,0-4oz
1Z31749359,UPS Ground,1.3299726353226946,4,10.17,5.19,4.9799999999999995,48.967551622418874,2024-10-30 04:39:42.733812949,2024-11-02 04:39:42.733812949,1-2lb
1Z28780944,UPS Ground,0.1992107896180724,2,8.08,3.89,4.1899999999999995,51.856435643564346,2024-10-30 04:43:51.366906475,2024-11-02 04:43:51.366906475,0-4oz
87443131130351,FedEx Ground,0.059229553900094975,4,9.04,3.89,5.149999999999999,56.96902654867255,2024-10-30 04:48:00.000000000,2024-11-02 04:48:00.000000000,0-4oz
1Z85381802,UPS SurePost,0.6653080407605304,4,8.67,4.390000000000001,4.279999999999999,49.36562860438292,2024-10-30 04:52:08.633093525,2024-11-02 04:52:08.633093525,8oz-1lb
62377064491414,FedEx Ground,0.18505333633903445,2,8.0,3.89,4.109999999999999,51.37499999999999,2024-10-30 04:56:17.266187050,2024-11-02 04:56:17.266187050,0-4oz
